Client,Type,Rep,System,HW_Maint,Revenue_Tracking,Primary_Contact,Phone,Cell,Tax_Pct,Tax_Pct2,Tax_District,Store_Address,City,State,Zip,Email,Ops_Email,Billing_Email,Notes,Country,Source,Import_Date
Italian 93,GENERAL,AH,,NO,,nan nan,(213) 882-5057,(213) 882-5057,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Italian 625,GENERAL,AH,,NO,,nan nan,(213) 372-7649,(213) 372-7649,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Italian 710,GENERAL,AH,,NO,,nan nan,(213) 245-4648,(213) 245-4648,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Chinese 589,GENERAL,AH,,NO,,nan nan,(415) 563-2038,(415) 563-2038,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 699,GENERAL,AH,,NO,,nan nan,(415) 399-1263,(415) 399-1263,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 232,GENERAL,AH,,NO,,nan nan,(408) 323-6167,(408) 323-6167,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 12,GENERAL,AH,,NO,,nan nan,(213) 251-2570,(213) 251-2570,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 462,GENERAL,AH,,NO,,nan nan,(213) 365-5954,(213) 365-5954,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 864,GENERAL,AH,,NO,,nan nan,(619) 415-6267,(619) 415-6267,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 177,GENERAL,AH,,NO,,nan nan,(559) 624-4156,(559) 624-4156,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 543,GENERAL,AH,,NO,,nan nan,(213) 515-5231,(213) 515-5231,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Thai 836,GENERAL,AH,,NO,,nan nan,(619) 241-1752,(619) 241-1752,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 299,GENERAL,AH,,NO,,nan nan,(916) 191-9184,(916) 191-9184,0.0925,,SF,,Los Angeles,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 20,GENERAL,AH,,NO,,nan nan,(916) 260-4755,(916) 260-4755,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 479,GENERAL,AH,,NO,,nan nan,(408) 728-7370,(408) 728-7370,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 121,GENERAL,AH,,NO,,nan nan,(213) 610-9550,(213) 610-9550,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 101,GENERAL,AH,,NO,,nan nan,(619) 163-4003,(619) 163-4003,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 215,GENERAL,AH,,NO,,nan nan,(213) 724-1581,(213) 724-1581,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Cafe 19,GENERAL,AH,,NO,,nan nan,(213) 337-6739,(213) 337-6739,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Cafe 670,GENERAL,AH,,NO,,nan nan,(559) 119-8784,(559) 119-8784,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Cafe 642,GENERAL,AH,,NO,,nan nan,(408) 472-3449,(408) 472-3449,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Cafe 366,GENERAL,AH,,NO,,nan nan,(213) 582-6732,(213) 582-6732,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Cafe 926,GENERAL,AH,,NO,,nan nan,(213) 819-2662,(213) 819-2662,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Taqueria 938,GENERAL,AH,,NO,,nan nan,(213) 248-6150,(213) 248-6150,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Taqueria 290,GENERAL,AH,,NO,,nan nan,(415) 538-6797,(415) 538-6797,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Taqueria 202,GENERAL,AH,,NO,,nan nan,(916) 207-9913,(916) 207-9913,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Taqueria 84,GENERAL,AH,,NO,,nan nan,(619) 104-8556,(619) 104-8556,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Taqueria 347,GENERAL,AH,,NO,,nan nan,(619) 743-4461,(619) 743-4461,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 103,GENERAL,AH,,NO,,nan nan,(213) 446-7286,(213) 446-7286,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 961,GENERAL,AH,,NO,,nan nan,(213) 452-7771,(213) 452-7771,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 616,GENERAL,AH,,NO,,nan nan,(213) 749-8975,(213) 749-8975,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 963,GENERAL,AH,,NO,,nan nan,(213) 238-1348,(213) 238-1348,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 635,GENERAL,AH,,NO,,nan nan,(415) 136-9510,(415) 136-9510,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Diner 807,GENERAL,AH,,NO,,nan nan,(213) 514-6435,(213) 514-6435,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Diner 625,GENERAL,AH,,NO,,nan nan,(415) 446-4115,(415) 446-4115,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Diner 249,GENERAL,AH,,NO,,nan nan,(415) 340-6129,(415) 340-6129,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Diner 846,GENERAL,AH,,NO,,nan nan,(213) 209-8289,(213) 209-8289,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Diner 57,GENERAL,AH,,NO,,nan nan,(916) 585-8913,(916) 585-8913,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Breakfast 864,GENERAL,AH,,NO,,nan nan,(408) 800-9549,(408) 800-9549,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Breakfast 166,GENERAL,AH,,NO,,nan nan,(408) 283-5626,(408) 283-5626,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Breakfast 301,GENERAL,AH,,NO,,nan nan,(916) 108-9888,(916) 108-9888,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Breakfast 903,GENERAL,AH,,NO,,nan nan,(213) 547-3255,(213) 547-3255,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Breakfast 55,GENERAL,AH,,NO,,nan nan,(213) 331-3370,(213) 331-3370,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Mexican 83,GENERAL,AH,,NO,,nan nan,(559) 695-9894,(559) 695-9894,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Mexican 418,GENERAL,AH,,NO,,nan nan,(213) 421-6410,(213) 421-6410,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Mexican 640,GENERAL,AH,,NO,,nan nan,(916) 238-2012,(916) 238-2012,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Mexican 446,GENERAL,AH,,NO,,nan nan,(916) 620-5486,(916) 620-5486,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Mexican 520,GENERAL,AH,,NO,,nan nan,(213) 805-9634,(213) 805-9634,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Italian 849,GENERAL,AH,,NO,,nan nan,(559) 917-3129,(559) 917-3129,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Italian 339,GENERAL,AH,,NO,,nan nan,(408) 197-8061,(408) 197-8061,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Italian 185,GENERAL,AH,,NO,,nan nan,(213) 229-5906,(213) 229-5906,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Italian 266,GENERAL,AH,,NO,,nan nan,(213) 470-6905,(213) 470-6905,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Italian 514,GENERAL,AH,,NO,,nan nan,(213) 369-8268,(213) 369-8268,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 38,GENERAL,AH,,NO,,nan nan,(213) 947-1857,(213) 947-1857,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 210,GENERAL,AH,,NO,,nan nan,(916) 330-4512,(916) 330-4512,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Chinese 862,GENERAL,AH,,NO,,nan nan,(213) 345-7122,(213) 345-7122,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 600,GENERAL,AH,,NO,,nan nan,(559) 766-4407,(559) 766-4407,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Chinese 189,GENERAL,AH,,NO,,nan nan,(213) 466-1682,(213) 466-1682,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 923,GENERAL,AH,,NO,,nan nan,(213) 795-3717,(213) 795-3717,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 120,GENERAL,AH,,NO,,nan nan,(619) 977-6572,(619) 977-6572,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Thai 387,GENERAL,AH,,NO,,nan nan,(213) 146-5572,(213) 146-5572,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 948,GENERAL,AH,,NO,,nan nan,(408) 983-8619,(408) 983-8619,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 262,GENERAL,AH,,NO,,nan nan,(213) 858-8875,(213) 858-8875,0.0925,,SF,,San Diego,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 461,GENERAL,AH,,NO,,nan nan,(213) 121-6119,(213) 121-6119,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Restaurant 404,GENERAL,AH,,NO,,nan nan,(916) 325-8618,(916) 325-8618,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Restaurant 960,GENERAL,AH,,NO,,nan nan,(213) 820-9696,(213) 820-9696,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 980,GENERAL,AH,,NO,,nan nan,(408) 345-9512,(408) 345-9512,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Restaurant 609,GENERAL,AH,,NO,,nan nan,(559) 824-6649,(559) 824-6649,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Cafe 731,GENERAL,AH,,NO,,nan nan,(559) 332-7349,(559) 332-7349,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Cafe 352,GENERAL,AH,,NO,,nan nan,(916) 347-8838,(916) 347-8838,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Cafe 536,GENERAL,AH,,NO,,nan nan,(415) 711-2876,(415) 711-2876,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Cafe 931,GENERAL,AH,,NO,,nan nan,(415) 624-5854,(415) 624-5854,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Cafe 477,GENERAL,AH,,NO,,nan nan,(213) 565-6043,(213) 565-6043,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Taqueria 74,GENERAL,AH,,NO,,nan nan,(619) 210-8139,(619) 210-8139,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Taqueria 975,GENERAL,AH,,NO,,nan nan,(408) 745-2462,(408) 745-2462,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Taqueria 101,GENERAL,AH,,NO,,nan nan,(916) 387-2984,(916) 387-2984,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Taqueria 682,GENERAL,AH,,NO,,nan nan,(408) 812-7382,(408) 812-7382,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Taqueria 473,GENERAL,AH,,NO,,nan nan,(213) 968-2516,(213) 968-2516,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Burger 672,GENERAL,AH,,NO,,nan nan,(408) 787-3879,(408) 787-3879,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 833,GENERAL,AH,,NO,,nan nan,(619) 715-6771,(619) 715-6771,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Burger 463,GENERAL,AH,,NO,,nan nan,(559) 820-7130,(559) 820-7130,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Burger 673,GENERAL,AH,,NO,,nan nan,(916) 205-9271,(916) 205-9271,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 211,GENERAL,AH,,NO,,nan nan,(213) 217-1060,(213) 217-1060,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Diner 40,GENERAL,AH,,NO,,nan nan,(213) 457-8933,(213) 457-8933,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Diner 579,GENERAL,AH,,NO,,nan nan,(213) 366-9589,(213) 366-9589,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Diner 113,GENERAL,AH,,NO,,nan nan,(619) 306-9797,(619) 306-9797,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Diner 270,GENERAL,AH,,NO,,nan nan,(619) 148-1442,(619) 148-1442,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Diner 594,GENERAL,AH,,NO,,nan nan,(619) 492-3289,(619) 492-3289,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Breakfast 64,GENERAL,AH,,NO,,nan nan,(213) 625-2546,(213) 625-2546,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Breakfast 648,GENERAL,AH,,NO,,nan nan,(213) 314-3938,(213) 314-3938,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Breakfast 456,GENERAL,AH,,NO,,nan nan,(213) 396-6086,(213) 396-6086,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Breakfast 69,GENERAL,AH,,NO,,nan nan,(559) 749-2224,(559) 749-2224,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Breakfast 643,GENERAL,AH,,NO,,nan nan,(619) 332-9510,(619) 332-9510,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Mexican 399,GENERAL,AH,,NO,,nan nan,(559) 162-2124,(559) 162-2124,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Mexican 597,GENERAL,AH,,NO,,nan nan,(408) 556-8341,(408) 556-8341,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Mexican 167,GENERAL,AH,,NO,,nan nan,(619) 766-9279,(619) 766-9279,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Mexican 874,GENERAL,AH,,NO,,nan nan,(213) 720-5445,(213) 720-5445,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Mexican 175,GENERAL,AH,,NO,,nan nan,(213) 478-8925,(213) 478-8925,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Italian 112,GENERAL,AH,,NO,,nan nan,(213) 602-9706,(213) 602-9706,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Italian 129,GENERAL,AH,,NO,,nan nan,(213) 287-1227,(213) 287-1227,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Italian 883,GENERAL,AH,,NO,,nan nan,(408) 289-7366,(408) 289-7366,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Italian 245,GENERAL,AH,,NO,,nan nan,(619) 336-2830,(619) 336-2830,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Italian 293,GENERAL,AH,,NO,,nan nan,(559) 718-2557,(559) 718-2557,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 125,GENERAL,AH,,NO,,nan nan,(619) 598-8665,(619) 598-8665,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 312,GENERAL,AH,,NO,,nan nan,(213) 955-3762,(213) 955-3762,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 564,GENERAL,AH,,NO,,nan nan,(213) 742-2093,(213) 742-2093,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Chinese 746,GENERAL,AH,,NO,,nan nan,(213) 691-8650,(213) 691-8650,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Chinese 897,GENERAL,AH,,NO,,nan nan,(213) 416-1739,(213) 416-1739,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 362,GENERAL,AH,,NO,,nan nan,(916) 952-3908,(916) 952-3908,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 553,GENERAL,AH,,NO,,nan nan,(213) 427-8766,(213) 427-8766,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 687,GENERAL,AH,,NO,,nan nan,(916) 952-9188,(916) 952-9188,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 189,GENERAL,AH,,NO,,nan nan,(213) 276-5688,(213) 276-5688,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Thai 307,GENERAL,AH,,NO,,nan nan,(213) 318-2659,(213) 318-2659,0.0925,,SF,,San Jose,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 834,GENERAL,AH,,NO,,nan nan,(213) 342-8373,(213) 342-8373,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 384,GENERAL,AH,,NO,,nan nan,(213) 538-8107,(213) 538-8107,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 566,GENERAL,AH,,NO,,nan nan,(619) 984-9791,(619) 984-9791,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 187,GENERAL,AH,,NO,,nan nan,(408) 713-8964,(408) 713-8964,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Restaurant 466,GENERAL,AH,,NO,,nan nan,(916) 717-4301,(916) 717-4301,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Cafe 643,GENERAL,AH,,NO,,nan nan,(213) 340-8429,(213) 340-8429,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Cafe 183,GENERAL,AH,,NO,,nan nan,(408) 193-5298,(408) 193-5298,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Cafe 601,GENERAL,AH,,NO,,nan nan,(916) 977-6645,(916) 977-6645,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Cafe 70,GENERAL,AH,,NO,,nan nan,(415) 265-8059,(415) 265-8059,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Cafe 196,GENERAL,AH,,NO,,nan nan,(619) 465-5177,(619) 465-5177,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Taqueria 369,GENERAL,AH,,NO,,nan nan,(619) 919-6530,(619) 919-6530,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Inactive",US,CA_Secretary_of_State,2026-03-30
Taqueria 614,GENERAL,AH,,NO,,nan nan,(213) 247-7177,(213) 247-7177,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Taqueria 742,GENERAL,AH,,NO,,nan nan,(619) 857-2658,(619) 857-2658,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Taqueria 918,GENERAL,AH,,NO,,nan nan,(213) 863-7547,(213) 863-7547,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Taqueria 156,GENERAL,AH,,NO,,nan nan,(415) 343-1116,(415) 343-1116,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 176,GENERAL,AH,,NO,,nan nan,(213) 498-5759,(213) 498-5759,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 785,GENERAL,AH,,NO,,nan nan,(415) 680-1008,(415) 680-1008,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 414,GENERAL,AH,,NO,,nan nan,(916) 428-3188,(916) 428-3188,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 428,GENERAL,AH,,NO,,nan nan,(213) 480-5656,(213) 480-5656,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
Burger 705,GENERAL,AH,,NO,,nan nan,(213) 614-6580,(213) 614-6580,0.0925,,SF,,San Francisco,CA,,nan,,,"Filing Date: , Status: Active",US,CA_Secretary_of_State,2026-03-30
