First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source
Elena,(Owner),,(512) 748-3089,Elena Breakfast,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Linda,(Owner),,(737) 753-4899,Italian by Linda,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(512) 964-7190,Bbq by Roberto,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(737) 372-7661,Francisco's Bbq,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Michael,(Owner),,(512) 933-8548,Michael's Deli,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Jose,(Owner),,(512) 518-6461,Seafood by Jose,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(512) 766-9749,Taqueria House,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(737) 644-7248,Miguel's Place,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Robert,(Owner),,(512) 390-7485,Robert & Family Burger,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(512) 630-8302,Carlos's Place,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Luis,(Owner),,(512) 928-8294,Breakfast by Luis,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(737) 616-5718,Jennifer & Family Breakfast,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(512) 477-1564,Rosa's Place,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Emma,(Owner),,(512) 590-8017,Seafood House,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Michael,(Owner),,(512) 400-6328,The Michael Bbq,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
David,(Owner),,(737) 615-3009,David's Italian,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(737) 264-8403,Deli House,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
John,(Owner),,(512) 868-2590,John's Burger,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(737) 678-2926,Lisa's Deli,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(737) 745-7119,Sofia's Seafood,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Maria,(Owner),,(737) 774-9132,Maria's Steakhouse,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(512) 205-3464,Chinese House,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(737) 647-6109,Miguel's Italian,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(512) 981-4793,Vietnamese House,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(512) 705-5324,Patricia's Bbq,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Michael,(Owner),,(737) 835-7224,Michael & Family Food Truck,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(737) 489-9093,Guadalupe's Breakfast,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(512) 230-8618,Sarah's Vietnamese,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(737) 568-4468,Sofia's Place,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Emma,(Owner),,(737) 390-7509,Emma's Sandwich,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
David,(Owner),,(512) 764-9561,David Thai,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(737) 900-7523,Sarah & Family Breakfast,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(737) 786-5666,Patricia's Breakfast,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
John,(Owner),,(737) 555-8936,John's Mexican,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(737) 958-6246,Sarah & Family Restaurant,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(737) 568-9340,Lisa & Family Bbq,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(512) 361-6081,Guadalupe Taqueria,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
William,(Owner),,(737) 320-8362,The William Bakery,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(512) 699-9619,Patricia's Vietnamese,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Tony,(Owner),,(512) 812-1396,The Tony Breakfast,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(737) 348-7947,Guadalupe's Vietnamese,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(512) 233-6775,Lisa's Bakery,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(512) 447-3433,Jennifer & Family Bbq,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(512) 732-2107,Francisco & Family Mexican,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(737) 276-5907,Isabella Deli,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Jose,(Owner),,(512) 439-8451,Jose's Deli,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(512) 758-8294,Francisco's Restaurant,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(512) 261-9864,Guadalupe & Family Taqueria,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(512) 370-4267,Sofia's Place,Austin,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Travis, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(682) 259-3679,Rosa's Place,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(682) 396-7371,Patricia & Family Italian,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Tony,(Owner),,(817) 638-6323,Tony's Bbq,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Hector,(Owner),,(817) 974-9911,Seafood House,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Mike,(Owner),,(682) 969-9222,The Mike Italian,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(817) 694-9985,The Carmen Bbq,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
John,(Owner),,(682) 718-8379,Sandwich House,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(682) 718-4805,Sarah's Diner,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(682) 477-5083,Guadalupe Breakfast,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(682) 482-8867,Bakery by Guadalupe,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Linda,(Owner),,(817) 548-9875,Linda's Diner,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(682) 301-9551,Patricia & Family Chinese,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(682) 738-7510,The Sarah Thai,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
John,(Owner),,(682) 523-8619,John's Place,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(817) 999-6014,The Guadalupe Breakfast,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(682) 971-8124,Francisco Mexican,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Jose,(Owner),,(682) 352-4429,Jose's Italian,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
William,(Owner),,(682) 990-6615,Sushi House,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Mike,(Owner),,(682) 975-3324,Mike & Family Burger,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Robert,(Owner),,(682) 890-9073,Robert's Thai,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(682) 504-2577,Roberto & Family Pizza,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(817) 419-7700,Isabella's Place,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(817) 828-8455,The Jennifer Restaurant,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(682) 700-1554,Restaurant House,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Tony,(Owner),,(682) 571-3415,Tony & Family Sushi,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(682) 509-9628,Roberto & Family Deli,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(682) 694-4705,Diner by Sofia,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(817) 808-1198,Rosa Diner,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(817) 371-3777,Antonio's Sushi,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
David,(Owner),,(817) 928-2134,David's Thai,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(682) 623-4461,Sarah & Family Chinese,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(682) 313-4840,The Guadalupe Food Truck,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(682) 914-7166,Cafe House,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(682) 396-5262,Francisco & Family Deli,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(817) 559-4592,Miguel & Family Seafood,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
William,(Owner),,(682) 423-3768,The William Chinese,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Michael,(Owner),,(817) 496-3996,Michael's Mexican,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Juan,(Owner),,(682) 968-7274,Juan & Family Thai,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(817) 872-9022,Cafe House,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(682) 547-1115,Sofia's Restaurant,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
John,(Owner),,(817) 895-7316,John's Bakery,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(817) 831-9325,Sarah & Family Food Truck,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(817) 786-7395,Sarah Pizza,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(682) 843-9131,Cafe House,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(817) 356-8688,Carlos's Place,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Emma,(Owner),,(682) 869-2493,Emma's Deli,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Emma,(Owner),,(682) 508-2044,Emma Thai,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Elena,(Owner),,(682) 455-4610,Elena's Seafood,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
William,(Owner),,(682) 327-1982,William & Family Sushi,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Hector,(Owner),,(817) 738-2732,Pizza House,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(682) 371-8828,Vietnamese by Pedro,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(682) 586-2318,Bakery House,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
Emma,(Owner),,(817) 605-1298,Emma's Sushi,Fort Worth,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Tarrant, Status: new",TX_Secretary_of_State
